,County,WRIA Number,Site,Lab Sample Number,Collect Date,Parameter,Dominance,loc_idx,geometry
13985,Pierce,12.0,Spanaway,L46504-4,09/09/2008,Ceratium sp.,Present,256,POINT (-122.448058 47.110133)
13986,Pierce,12.0,Spanaway,L46504-4,09/09/2008,Cyclotella sp.,Present,256,POINT (-122.448058 47.110133)
13987,Pierce,12.0,Spanaway,L46504-4,09/09/2008,Cymbella sp.,Present,256,POINT (-122.448058 47.110133)
13988,Pierce,12.0,Spanaway,L46504-4,09/09/2008,Fragilaria sp.,Subdominant,256,POINT (-122.448058 47.110133)
13989,Pierce,12.0,Spanaway,L46504-4,09/09/2008,Melosira sp.,Present,256,POINT (-122.448058 47.110133)
13990,Pierce,12.0,Spanaway,L46504-4,09/09/2008,Oscillatoria sp.,Present,256,POINT (-122.448058 47.110133)
13991,Pierce,12.0,Spanaway,L46504-4,09/09/2008,Pinnularia sp.,Present,256,POINT (-122.448058 47.110133)
13992,Pierce,12.0,Spanaway,L46504-4,09/09/2008,Sphaerocystis sp.,Dominant,256,POINT (-122.448058 47.110133)
13993,Pierce,12.0,Spanaway,L46504-4,09/09/2008,Synedra sp.,Present,256,POINT (-122.448058 47.110133)
13994,Pierce,12.0,Spanaway,L46504-4,09/09/2008,Unidentified Diatom,Present,256,POINT (-122.448058 47.110133)
13995,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Anabaena: trichome irregularly twisted,Dominant,256,POINT (-122.448058 47.110133)
13996,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Anacystis sp.,Present,256,POINT (-122.448058 47.110133)
13997,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Aphanizomenon sp.,Present,256,POINT (-122.448058 47.110133)
13998,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Botryococcus sp.,Present,256,POINT (-122.448058 47.110133)
13999,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Cosmarium sp.,Present,256,POINT (-122.448058 47.110133)
14000,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Crucigenia sp.,Present,256,POINT (-122.448058 47.110133)
14001,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Cryptomonas sp.,Present,256,POINT (-122.448058 47.110133)
14002,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Cyclotella sp.,Present,256,POINT (-122.448058 47.110133)
14003,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Cymbella sp.,Present,256,POINT (-122.448058 47.110133)
14004,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Elakatothrix sp.,Present,256,POINT (-122.448058 47.110133)
14005,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Fragilaria sp.,Subdominant,256,POINT (-122.448058 47.110133)
14006,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Microcystis sp.,Present,256,POINT (-122.448058 47.110133)
14007,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Oocystis sp.,Present,256,POINT (-122.448058 47.110133)
14008,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Oscillatoria sp.,Present,256,POINT (-122.448058 47.110133)
14009,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Pediastrum sp.,Present,256,POINT (-122.448058 47.110133)
14010,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Phacus sp.,Present,256,POINT (-122.448058 47.110133)
14011,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Scenedesmus sp.,Present,256,POINT (-122.448058 47.110133)
14012,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Sphaerocystis sp.,Present,256,POINT (-122.448058 47.110133)
14013,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Staurastrum sp.,Present,256,POINT (-122.448058 47.110133)
14014,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Synedra sp.,Present,256,POINT (-122.448058 47.110133)
14015,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Tetraedon sp.,Present,256,POINT (-122.448058 47.110133)
14016,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Unidentified Diatom,Present,256,POINT (-122.448058 47.110133)
14017,Pierce,12.0,Spanaway,L46467-3,09/03/2008,Woronichinia sp.,Present,256,POINT (-122.448058 47.110133)
14018,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Amphora sp.,Present,256,POINT (-122.448058 47.110133)
14019,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Anabaena: trichome irregularly twisted,Subdominant,256,POINT (-122.448058 47.110133)
14020,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Anabaena: trichome regularly coiled,Present,256,POINT (-122.448058 47.110133)
14021,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Aphanizomenon sp.,Present,256,POINT (-122.448058 47.110133)
14022,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Aulacoseira sp.,Present,256,POINT (-122.448058 47.110133)
14023,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Botryococcus sp.,Dominant,256,POINT (-122.448058 47.110133)
14024,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Ceratium sp.,Present,256,POINT (-122.448058 47.110133)
14025,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Chroococcus sp.,Present,256,POINT (-122.448058 47.110133)
14026,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Closterium sp.,Present,256,POINT (-122.448058 47.110133)
14027,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Cosmarium sp.,Present,256,POINT (-122.448058 47.110133)
14028,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Crucigenia sp.,Present,256,POINT (-122.448058 47.110133)
14029,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Cryptomonas sp.,Present,256,POINT (-122.448058 47.110133)
14030,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Cyclotella sp.,Present,256,POINT (-122.448058 47.110133)
14031,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Cymbella sp.,Present,256,POINT (-122.448058 47.110133)
14032,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Elakatothrix sp.,Present,256,POINT (-122.448058 47.110133)
14033,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Fragilaria sp.,Present,256,POINT (-122.448058 47.110133)
14034,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Microcystis sp.,Present,256,POINT (-122.448058 47.110133)
14035,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Navicula sp.,Present,256,POINT (-122.448058 47.110133)
14036,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Oocystis sp.,Present,256,POINT (-122.448058 47.110133)
14037,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Pandorina sp.,Present,256,POINT (-122.448058 47.110133)
14038,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Pediastrum sp.,Present,256,POINT (-122.448058 47.110133)
14039,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Scenedesmus sp.,Present,256,POINT (-122.448058 47.110133)
14040,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Sphaerocystis sp.,Present,256,POINT (-122.448058 47.110133)
14041,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Spirogyra sp.,Present,256,POINT (-122.448058 47.110133)
14042,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Spirulina sp.,Present,256,POINT (-122.448058 47.110133)
14043,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Staurastrum sp.,Present,256,POINT (-122.448058 47.110133)
14044,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Stephanodiscus sp.,Present,256,POINT (-122.448058 47.110133)
14045,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Unidentified Diatom,Present,256,POINT (-122.448058 47.110133)
14046,Pierce,12.0,Spanaway,L46269-1,08/06/2008,Woronichinia sp.,Present,256,POINT (-122.448058 47.110133)
14047,Pierce,12.0,Spanaway,L46216-1,07/30/2008,Anabaena: trichome irregularly twisted,Dominant,256,POINT (-122.448058 47.110133)
14048,Pierce,12.0,Spanaway,L46216-1,07/30/2008,Anabaena: trichome regularly coiled,Present,256,POINT (-122.448058 47.110133)
14049,Pierce,12.0,Spanaway,L46216-1,07/30/2008,Anabaena: trichome straight,Present,256,POINT (-122.448058 47.110133)
14050,Pierce,12.0,Spanaway,L46216-1,07/30/2008,Anacystis sp.,Present,256,POINT (-122.448058 47.110133)
14051,Pierce,12.0,Spanaway,L46216-1,07/30/2008,Aphanizomenon sp.,Present,256,POINT (-122.448058 47.110133)
14052,Pierce,12.0,Spanaway,L46216-1,07/30/2008,Botryococcus sp.,Subdominant,256,POINT (-122.448058 47.110133)
14053,Pierce,12.0,Spanaway,L46216-1,07/30/2008,Crucigenia sp.,Present,256,POINT (-122.448058 47.110133)
14054,Pierce,12.0,Spanaway,L46216-1,07/30/2008,Cryptomonas sp.,Present,256,POINT (-122.448058 47.110133)
14055,Pierce,12.0,Spanaway,L46216-1,07/30/2008,Eudorina sp.,Present,256,POINT (-122.448058 47.110133)
14056,Pierce,12.0,Spanaway,L46216-1,07/30/2008,Fragilaria sp.,Present,256,POINT (-122.448058 47.110133)
14057,Pierce,12.0,Spanaway,L46216-1,07/30/2008,Microcystis sp.,Present,256,POINT (-122.448058 47.110133)
14058,Pierce,12.0,Spanaway,L46216-1,07/30/2008,Pandorina sp.,Present,256,POINT (-122.448058 47.110133)
14059,Pierce,12.0,Spanaway,L46216-1,07/30/2008,Sphaerocystis sp.,Present,256,POINT (-122.448058 47.110133)
14060,Pierce,12.0,Spanaway,L46216-1,07/30/2008,Staurastrum sp.,Present,256,POINT (-122.448058 47.110133)
14061,Pierce,12.0,Spanaway,L46216-1,07/30/2008,Synedra sp.,Present,256,POINT (-122.448058 47.110133)
14062,Pierce,12.0,Spanaway,L46216-1,07/30/2008,Trachelomonas sp.,Present,256,POINT (-122.448058 47.110133)
14063,Pierce,12.0,Spanaway,L46216-1,07/30/2008,Woronichinia sp.,Present,256,POINT (-122.448058 47.110133)
14064,Pierce,12.0,Spanaway,L44325-1,10/23/2007,Anabaena sp.,Present,256,POINT (-122.448058 47.110133)
14065,Pierce,12.0,Spanaway,L44325-1,10/23/2007,Anacystis sp.,Present,256,POINT (-122.448058 47.110133)
14066,Pierce,12.0,Spanaway,L44325-1,10/23/2007,Aphanizomenon sp.,Subdominant,256,POINT (-122.448058 47.110133)
14067,Pierce,12.0,Spanaway,L44325-1,10/23/2007,Asterionella,Present,256,POINT (-122.448058 47.110133)
14068,Pierce,12.0,Spanaway,L44325-1,10/23/2007,Coelosphaerium sp.,Dominant,256,POINT (-122.448058 47.110133)
14069,Pierce,12.0,Spanaway,L44325-1,10/23/2007,Fragilaria sp.,Present,256,POINT (-122.448058 47.110133)
14070,Pierce,12.0,Spanaway,L44325-1,10/23/2007,Microcystis sp.,Present,256,POINT (-122.448058 47.110133)
14071,Pierce,12.0,Spanaway,L44325-1,10/23/2007,Staurastrum sp.,Present,256,POINT (-122.448058 47.110133)
14072,Pierce,12.0,Spanaway,L44325-1,10/23/2007,Unidentified Diatom,Present,256,POINT (-122.448058 47.110133)
14073,Pierce,12.0,Spanaway,L44191-2,10/11/2007,Anabaena sp.,Present,256,POINT (-122.448058 47.110133)
14074,Pierce,12.0,Spanaway,L44191-2,10/11/2007,Aphanizomenon sp.,Present,256,POINT (-122.448058 47.110133)
14075,Pierce,12.0,Spanaway,L44191-2,10/11/2007,Ceratium sp.,Present,256,POINT (-122.448058 47.110133)
14076,Pierce,12.0,Spanaway,L44191-2,10/11/2007,Coelosphaerium sp.,Dominant,256,POINT (-122.448058 47.110133)
14077,Pierce,12.0,Spanaway,L44191-2,10/11/2007,Cryptomonas sp.,Present,256,POINT (-122.448058 47.110133)
14078,Pierce,12.0,Spanaway,L44191-2,10/11/2007,Fragilaria sp.,Subdominant,256,POINT (-122.448058 47.110133)
14079,Pierce,12.0,Spanaway,L44191-2,10/11/2007,Microcystis sp.,Present,256,POINT (-122.448058 47.110133)
14080,Pierce,12.0,Spanaway,L44191-2,10/11/2007,Pandorina sp.,Present,256,POINT (-122.448058 47.110133)
14081,Pierce,12.0,Spanaway,L44191-2,10/11/2007,Trachelomonas sp.,Present,256,POINT (-122.448058 47.110133)
14082,Pierce,12.0,Spanaway,L44191-2,10/11/2007,Unidentified Diatom,Present,256,POINT (-122.448058 47.110133)
14083,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Anabaena sp.,Present,256,POINT (-122.448058 47.110133)
14084,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Anacystis sp.,Present,256,POINT (-122.448058 47.110133)
14085,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Aphanizomenon sp.,Subdominant,256,POINT (-122.448058 47.110133)
14086,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Asterionella,Present,256,POINT (-122.448058 47.110133)
14087,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Botryococcus sp.,Present,256,POINT (-122.448058 47.110133)
14088,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Chroococcus sp.,Present,256,POINT (-122.448058 47.110133)
14089,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Coelosphaerium sp.,Dominant,256,POINT (-122.448058 47.110133)
14090,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Cryptomonas sp.,Present,256,POINT (-122.448058 47.110133)
14091,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Euglena sp.,Present,256,POINT (-122.448058 47.110133)
14092,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Fragilaria sp.,Present,256,POINT (-122.448058 47.110133)
14093,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Lyngbya sp.,Present,256,POINT (-122.448058 47.110133)
14094,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Merismopedia sp.,Present,256,POINT (-122.448058 47.110133)
14095,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Microcystis sp.,Present,256,POINT (-122.448058 47.110133)
14096,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Oscillatoria sp.,Present,256,POINT (-122.448058 47.110133)
14097,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Pediastrum sp.,Present,256,POINT (-122.448058 47.110133)
14098,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Scenedesmus sp.,Present,256,POINT (-122.448058 47.110133)
14099,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Schroederia sp.,Present,256,POINT (-122.448058 47.110133)
14100,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Sphaerocystis sp.,Present,256,POINT (-122.448058 47.110133)
14101,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Staurastrum sp.,Present,256,POINT (-122.448058 47.110133)
14102,Pierce,12.0,Spanaway,L43989-1,09/27/2007,Unidentified Diatom,Present,256,POINT (-122.448058 47.110133)
14103,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Amphora sp.,Present,256,POINT (-122.448058 47.110133)
14104,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Anabaena sp.,Present,256,POINT (-122.448058 47.110133)
14105,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Anacystis sp.,Present,256,POINT (-122.448058 47.110133)
14106,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Aphanizomenon sp.,Present,256,POINT (-122.448058 47.110133)
14107,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Botryococcus sp.,Present,256,POINT (-122.448058 47.110133)
14108,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Ceratium sp.,Present,256,POINT (-122.448058 47.110133)
14109,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Chroococcus sp.,Present,256,POINT (-122.448058 47.110133)
14110,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Closterium sp.,Present,256,POINT (-122.448058 47.110133)
14111,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Cocconeis sp.,Present,256,POINT (-122.448058 47.110133)
14112,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Coelosphaerium sp.,Subdominant,256,POINT (-122.448058 47.110133)
14113,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Crucigenia sp.,Present,256,POINT (-122.448058 47.110133)
14114,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Cryptomonas sp.,Present,256,POINT (-122.448058 47.110133)
14115,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Cyclotella sp.,Present,256,POINT (-122.448058 47.110133)
14116,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Elakatothrix sp.,Present,256,POINT (-122.448058 47.110133)
14117,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Euglena sp.,Present,256,POINT (-122.448058 47.110133)
14118,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Fragilaria sp.,Present,256,POINT (-122.448058 47.110133)
14119,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Gomphonema sp.,Present,256,POINT (-122.448058 47.110133)
14120,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Lepocinclis sp.,Present,256,POINT (-122.448058 47.110133)
14121,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Lyngbya sp.,Present,256,POINT (-122.448058 47.110133)
14122,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Mallomonas sp.,Present,256,POINT (-122.448058 47.110133)
14123,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Melosira sp.,Present,256,POINT (-122.448058 47.110133)
14124,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Microcystis sp.,Present,256,POINT (-122.448058 47.110133)
14125,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Navicula sp.,Present,256,POINT (-122.448058 47.110133)
14126,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Oocystis sp.,Present,256,POINT (-122.448058 47.110133)
14127,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Oscillatoria sp.,Present,256,POINT (-122.448058 47.110133)
14128,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Pandorina sp.,Present,256,POINT (-122.448058 47.110133)
14129,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Pediastrum sp.,Present,256,POINT (-122.448058 47.110133)
14130,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Rhizoclonium sp.,Present,256,POINT (-122.448058 47.110133)
14131,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Scenedesmus sp.,Present,256,POINT (-122.448058 47.110133)
14132,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Sphaerocystis sp.,Dominant,256,POINT (-122.448058 47.110133)
14133,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Spirogyra sp.,Present,256,POINT (-122.448058 47.110133)
14134,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Spirulina sp.,Present,256,POINT (-122.448058 47.110133)
14135,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Staurastrum sp.,Present,256,POINT (-122.448058 47.110133)
14136,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Synedra sp.,Present,256,POINT (-122.448058 47.110133)
14137,Pierce,12.0,Spanaway,L43886-2,09/12/2007,Trachelomonas sp.,Present,256,POINT (-122.448058 47.110133)
14138,Pierce,15.0,Stansberry,L57820-1,04/25/2013,Anabaena: trichome straight,Present,262,POINT (-122.72741 47.38709)
14139,Pierce,15.0,Stansberry,L57820-1,04/25/2013,Asterionella,Subdominant,262,POINT (-122.72741 47.38709)
14140,Pierce,15.0,Stansberry,L57820-1,04/25/2013,Unidentified Blu-Grn,Dominant,262,POINT (-122.72741 47.38709)
14141,Pierce,12.0,Steilacoom,L62293-1,02/25/2015,Anabaena: trichome straight,Present,265,POINT (-122.536126 47.16645399999999)
14142,Pierce,12.0,Steilacoom,L62293-1,02/25/2015,Aphanizomenon sp.,Dominant,265,POINT (-122.536126 47.16645399999999)
14143,Pierce,12.0,Steilacoom,L62293-1,02/25/2015,Microcystis sp.,Present,265,POINT (-122.536126 47.16645399999999)
14144,Pierce,12.0,Steilacoom,L62293-1,02/25/2015,Undetermined Filament,Present,265,POINT (-122.536126 47.16645399999999)
14145,Pierce,12.0,Steilacoom,L62293-1,02/25/2015,Woronichinia sp.,Subdominant,265,POINT (-122.536126 47.16645399999999)
14146,Pierce,12.0,Steilacoom,L58892-2,10/03/2013,Anabaena: trichome straight,Present,265,POINT (-122.536126 47.16645399999999)
14147,Pierce,12.0,Steilacoom,L58892-2,10/03/2013,Anacystis sp.,Present,265,POINT (-122.536126 47.16645399999999)
14148,Pierce,12.0,Steilacoom,L58892-2,10/03/2013,Aphanizomenon sp.,Subdominant,265,POINT (-122.536126 47.16645399999999)
14149,Pierce,12.0,Steilacoom,L58892-2,10/03/2013,Aulacoseira sp.,Present,265,POINT (-122.536126 47.16645399999999)
14150,Pierce,12.0,Steilacoom,L58892-2,10/03/2013,Botryococcus sp.,Present,265,POINT (-122.536126 47.16645399999999)
14151,Pierce,12.0,Steilacoom,L58892-2,10/03/2013,Cryptomonas sp.,Present,265,POINT (-122.536126 47.16645399999999)
14152,Pierce,12.0,Steilacoom,L58892-2,10/03/2013,Synura sp.,Present,265,POINT (-122.536126 47.16645399999999)
14153,Pierce,12.0,Steilacoom,L58892-2,10/03/2013,Woronichinia sp.,Dominant,265,POINT (-122.536126 47.16645399999999)
14154,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Anabaena: trichome irregularly twisted,Subdominant,265,POINT (-122.536126 47.16645399999999)
14155,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Aphanizomenon sp.,Present,265,POINT (-122.536126 47.16645399999999)
14156,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Asterionella,Present,265,POINT (-122.536126 47.16645399999999)
14157,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Botryococcus sp.,Present,265,POINT (-122.536126 47.16645399999999)
14158,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Ceratium sp.,Present,265,POINT (-122.536126 47.16645399999999)
14159,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Chroococcus sp.,Present,265,POINT (-122.536126 47.16645399999999)
14160,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Coelastrum sp.,Present,265,POINT (-122.536126 47.16645399999999)
14161,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Cosmarium sp.,Present,265,POINT (-122.536126 47.16645399999999)
14162,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Cryptomonas sp.,Present,265,POINT (-122.536126 47.16645399999999)
14163,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Elakatothrix sp.,Present,265,POINT (-122.536126 47.16645399999999)
14164,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Fragilaria sp.,Dominant,265,POINT (-122.536126 47.16645399999999)
14165,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Gloeocystis sp.,Present,265,POINT (-122.536126 47.16645399999999)
14166,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Gomphonema sp.,Present,265,POINT (-122.536126 47.16645399999999)
14167,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Merismopedia sp.,Present,265,POINT (-122.536126 47.16645399999999)
14168,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Oocystis sp.,Present,265,POINT (-122.536126 47.16645399999999)
14169,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Pediastrum sp.,Present,265,POINT (-122.536126 47.16645399999999)
14170,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Scenedesmus sp.,Present,265,POINT (-122.536126 47.16645399999999)
14171,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Sphaerocystis sp.,Present,265,POINT (-122.536126 47.16645399999999)
14172,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Staurastrum sp.,Present,265,POINT (-122.536126 47.16645399999999)
14173,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Stephanodiscus sp.,Present,265,POINT (-122.536126 47.16645399999999)
14174,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Synedra sp.,Present,265,POINT (-122.536126 47.16645399999999)
14175,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Trachelomonas sp.,Present,265,POINT (-122.536126 47.16645399999999)
14176,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Undetermined Pennate Diatom,Present,265,POINT (-122.536126 47.16645399999999)
14177,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Unicellular Green 4-7 microns,Present,265,POINT (-122.536126 47.16645399999999)
14178,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Unicellular Green 8-10 microns,Present,265,POINT (-122.536126 47.16645399999999)
14179,Pierce,12.0,Steilacoom,L58743-1,09/12/2013,Woronichinia sp.,Present,265,POINT (-122.536126 47.16645399999999)
14180,Pierce,12.0,Steilacoom,L58726-1,09/10/2013,Anabaena: trichome irregularly twisted,Present,265,POINT (-122.536126 47.16645399999999)
14181,Pierce,12.0,Steilacoom,L58726-1,09/10/2013,Botryococcus sp.,Present,265,POINT (-122.536126 47.16645399999999)
