County,Site,LabSampleNum,WRIANumber,CollectDate,Parameter,Toxin Concentration (µg/L),MDL (µg/L),ExceedInd,ScumInd
Pierce,Harts Lake,L46716-3,11,10/06/2008,Microcystin,7.610,0.050,Yes,No
Pierce,Harts Lake,L46657-2,11,09/29/2008,Microcystin,1.450,0.050,No,No
Pierce,Harts Lake,L46307-5,11,08/12/2008,Microcystin,334.000,0.050,Yes,No
Pierce,Harts Lake,L46088-2,11,07/15/2008,Microcystin,0.765,0.050,No,No
Pierce,Hideaway Lake,L58630-1,15,08/29/2013,Microcystin,786.000,0.160,Yes,Yes
Pierce,Hideaway Lake,L58386-1,15,07/25/2013,Anatoxin-a,<MDL,0.010,No,No
Pierce,Hideaway Lake,L58386-1,15,07/25/2013,Microcystin,17.900,0.160,Yes,No
Pierce,Hideaway Lake,L58211-1,15,06/25/2013,Anatoxin-a,0.010,0.010,No,No
Pierce,Hideaway Lake,L58211-1,15,06/25/2013,Microcystin,185.000,0.160,Yes,No
Pierce,Lake 14,L54018-2,,08/22/2011,Anatoxin-a,<MDL,0.019,No,No
Pierce,Lake 14,L54018-2,,08/22/2011,Microcystin,0.062,0.050,No,No
Pierce,Lake Louise,L51487-6,12,08/08/2010,Anatoxin-a,<MDL,0.019,No,No
Pierce,Lake Louise,L51487-4,12,08/08/2010,Anatoxin-a,<MDL,0.019,No,No
Pierce,Lake Louise,L51487-5,12,08/08/2010,Anatoxin-a,<MDL,0.019,No,No
Pierce,Lake Louise,L51487-5,12,08/08/2010,Cylindrospermopsin,<MDL,0.100,No,No
Pierce,Lake Louise,L51487-4,12,08/08/2010,Cylindrospermopsin,<MDL,0.100,No,No
Pierce,Lake Louise,L51487-6,12,08/08/2010,Cylindrospermopsin,<MDL,0.100,No,No
Pierce,Lake Louise,L51487-6,12,08/08/2010,Microcystin,<MDL,0.050,No,No
Pierce,Lake Louise,L51487-4,12,08/08/2010,Microcystin,<MDL,0.050,No,No
Pierce,Lake Louise,L51487-5,12,08/08/2010,Microcystin,<MDL,0.050,No,No
Pierce,Lake Louise,L51487-5,12,08/08/2010,Saxitoxin,<MDL,0.020,No,No
Pierce,Lake Louise,L51487-4,12,08/08/2010,Saxitoxin,<MDL,0.020,No,No
Pierce,Lake Louise,L51487-6,12,08/08/2010,Saxitoxin,<MDL,0.020,No,No
Pierce,Lake Louise,L51318-2,12,07/21/2010,Microcystin,<MDL,0.050,No,Yes
Pierce,Lake Louise,L51127-1,12,06/27/2010,Anatoxin-a,<MDL,0.019,No,Yes
Pierce,Lake Louise,L51127-1,12,06/27/2010,Microcystin,<MDL,0.050,No,Yes
Pierce,Lake Louise,L51055-1,12,06/12/2010,Anatoxin-a,<MDL,0.019,No,No
Pierce,Lake Louise,L51055-2,12,06/12/2010,Anatoxin-a,<MDL,0.019,No,No
Pierce,Lake Louise,L51055-2,12,06/12/2010,Microcystin,0.076,0.050,No,No
Pierce,Lake Louise,L51055-1,12,06/12/2010,Microcystin,<MDL,0.050,No,No
Pierce,Mayo Cove,L57093-1,15,12/04/2012,Anatoxin-a,<MDL,0.019,No,No
Pierce,Mayo Cove,L57093-1,15,12/04/2012,Microcystin,<MDL,0.050,No,No
Pierce,Mayo Cove,L56991-2,15,11/14/2012,Anatoxin-a,0.035,0.019,No,No
Pierce,Mayo Cove,L56991-2,15,11/14/2012,Microcystin,<MDL,0.050,No,No
Pierce,Mayo Creek,L56949-2,15,11/07/2012,Microcystin,0.590,0.050,No,No
Pierce,Morey Creek,L44380-2,12,10/25/2007,Microcystin,2.330,0.050,No,No
Pierce,Northshore PArkway Apartment Ponds,L66095-1,10,09/01/2016,Anatoxin-a,<MDL,0.010,No,No
Pierce,Northshore PArkway Apartment Ponds,L66095-1,10,09/01/2016,Microcystin,1290.000,0.200,Yes,No
Pierce,Ohop Lake,L68908-2,11,10/24/2017,Anatoxin-a,<MDL,0.010,No,No
Pierce,Ohop Lake,L68908-2,11,10/24/2017,Microcystin,0.400,0.150,No,No
Pierce,Ohop Lake,L67920-1,11,05/31/2017,Anatoxin-a,0.024,0.010,No,No
Pierce,Ohop Lake,L67920-1,11,05/31/2017,Microcystin,3.600,0.160,No,No
Pierce,Ohop Lake,L63878-7,11,09/28/2015,Microcystin,4.840,0.160,No,No
Pierce,Ohop Lake,L63611-4,11,08/26/2015,Anatoxin-a,<MDL,0.010,No,No
Pierce,Ohop Lake,L63611-4,11,08/26/2015,Microcystin,23.300,0.160,Yes,No
Pierce,Ohop Lake,L63381-1,11,07/30/2015,Anatoxin-a,0.026,0.010,No,No
Pierce,Ohop Lake,L63381-1,11,07/30/2015,Microcystin,19.700,0.160,Yes,No
Pierce,Ohop Lake,L60739-2,11,07/16/2014,Microcystin,<MDL,0.160,No,Yes
Pierce,Ohop Lake,L60739-2,11,07/16/2014,Saxitoxin,<MDL,0.020,No,Yes
Pierce,Ohop Lake,L58736-3,11,09/11/2013,Microcystin,5.250,0.160,No,Yes
Pierce,Ohop Lake,L58569-1,11,08/21/2013,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Ohop Lake,L58569-1,11,08/21/2013,Microcystin,0.409,0.160,No,Yes
Pierce,Ohop Lake,L58457-1,11,08/01/2013,Anatoxin-a,0.012,0.010,No,Yes
Pierce,Ohop Lake,L58457-1,11,08/01/2013,Microcystin,0.905,0.160,No,Yes
Pierce,Ohop Lake,L58071-1,11,06/04/2013,Anatoxin-a,0.017,0.010,No,Yes
Pierce,Ohop Lake,L58071-1,11,06/04/2013,Microcystin,0.358,0.050,No,Yes
Pierce,Ohop Lake,L56956-1,11,11/07/2012,Anatoxin-a,0.177,0.019,No,No
Pierce,Ohop Lake,L56956-1,11,11/07/2012,Microcystin,20.800,0.050,Yes,No
Pierce,Ohop Lake,L56789-2,11,10/17/2012,Anatoxin-a,<MDL,0.019,No,Yes
Pierce,Ohop Lake,L56789-2,11,10/17/2012,Microcystin,9.150,0.050,Yes,Yes
Pierce,Ohop Lake,L56683-1,11,10/03/2012,Anatoxin-a,0.020,0.019,No,Yes
Pierce,Ohop Lake,L56683-1,11,10/03/2012,Microcystin,7.760,0.160,Yes,Yes
Pierce,Ohop Lake,L54104-1,11,09/06/2011,Anatoxin-a,0.034,0.019,No,Yes
Pierce,Ohop Lake,L54104-1,11,09/06/2011,Cylindrospermopsin,<MDL,0.100,No,Yes
Pierce,Ohop Lake,L54104-1,11,09/06/2011,Microcystin,11.000,0.050,Yes,Yes
Pierce,Ohop Lake,L54104-1,11,09/06/2011,Saxitoxin,<MDL,0.020,No,Yes
Pierce,Ohop Lake,L52008-1,11,10/20/2010,Microcystin,0.647,0.050,No,Yes
Pierce,Ohop Lake,L51938-2,11,10/06/2010,Microcystin,4.220,0.050,No,Yes
Pierce,Ohop Lake,L51788-2,11,09/22/2010,Anatoxin-a,<MDL,0.019,No,Yes
Pierce,Ohop Lake,L51788-2,11,09/22/2010,Microcystin,0.056,0.050,No,Yes
Pierce,Ohop Lake,L49586-2,11,11/03/2009,Microcystin,3.610,0.050,No,No
Pierce,Ohop Lake,L49498-2,11,10/27/2009,Microcystin,0.733,0.050,No,No
Pierce,Ohop Lake,L48997-35,11,10/08/2009,Anatoxin-a,<MDL,0.130,No,No
Pierce,Ohop Lake,L48997-35,11,10/08/2009,Microcystin,29.000,0.050,Yes,No
Pierce,Ohop Lake,L49214-1,11,09/28/2009,Microcystin,0.636,0.050,No,No
Pierce,Ohop Lake,L49103-2,11,09/14/2009,Microcystin,8.080,0.050,Yes,No
Pierce,Ohop Lake,L49103-3,11,09/14/2009,Microcystin,0.449,0.050,No,No
Pierce,Ohop Lake,L48990-2,11,09/01/2009,Microcystin,0.485,0.050,No,No
Pierce,Ohop Lake,L48915-2,11,08/19/2009,Microcystin,0.381,0.050,No,No
Pierce,Ohop Lake,L47043-1,11,12/01/2008,Microcystin,2.830,0.050,No,No
Pierce,Ohop Lake,L46987-1,11,11/17/2008,Microcystin,1.270,0.050,No,No
Pierce,Ohop Lake,L46898-1,11,11/03/2008,Microcystin,0.200,0.050,No,No
Pierce,Ohop Lake,L46841-1,11,10/27/2008,Microcystin,6.160,0.050,Yes,No
Pierce,Ohop Lake,L46783-2,11,10/14/2008,Microcystin,1.600,0.050,No,No
Pierce,Ohop Lake,L46716-13,11,10/06/2008,Microcystin,92.000,0.050,Yes,No
Pierce,Ohop Lake,L46657-6,11,09/29/2008,Microcystin,5.270,0.050,No,No
Pierce,Ohop Lake,L46605-1,11,09/23/2008,Microcystin,57.600,0.050,Yes,No
Pierce,Ohop Lake,L46533-3,11,09/16/2008,Microcystin,4620.000,0.050,Yes,No
Pierce,Ohop Lake,L46533-4,11,09/16/2008,Microcystin,5.120,0.050,No,No
Pierce,Ohop Lake,L46504-2,11,09/09/2008,Microcystin,44.000,0.050,Yes,No
Pierce,Ohop Lake,L46467-1,11,09/03/2008,Microcystin,63.600,0.050,Yes,No
Pierce,Ohop Lake,L44535-3,11,11/07/2007,Microcystin,<MDL,0.050,No,No
Pierce,Palmer Lake,L65273-5,15,04/21/2016,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Palmer Lake,L65273-5,15,04/21/2016,Microcystin,2.200,0.160,No,Yes
Pierce,Palmer Lake,L65132-1,15,03/31/2016,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Palmer Lake,L65132-1,15,03/31/2016,Microcystin,0.210,0.160,No,Yes
Pierce,Palmer Lake,L59886-1,15,03/13/2014,Anatoxin-a,<MDL,0.010,No,No
Pierce,Palmer Lake,L59886-1,15,03/13/2014,Microcystin,0.391,0.160,No,No
Pierce,Palmer Lake,L59886-1,15,03/13/2014,Saxitoxin,<MDL,0.020,No,No
Pierce,Palmer Lake,L45974-1,15,06/25/2008,Microcystin,<MDL,0.050,No,No
Pierce,Parklank Well,L44380-4,12,10/25/2007,Microcystin,<MDL,0.050,No,No
Pierce,Rapjohn Lake,L66261-5,11,09/26/2016,Anatoxin-a,<MDL,0.010,No,No
Pierce,Rapjohn Lake,L66261-5,11,09/26/2016,Microcystin,0.700,0.160,No,No
Pierce,Rapjohn Lake,L59002-1,11,10/16/2013,Microcystin,0.160,0.160,No,Yes
Pierce,Rapjohn Lake,L58736-1,11,09/11/2013,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Rapjohn Lake,L58736-1,11,09/11/2013,Microcystin,<MDL,0.160,No,Yes
Pierce,Silver Lake,L68294-3,11,07/26/2017,Anatoxin-a,<MDL,0.010,No,No
Pierce,Silver Lake,L68294-3,11,07/26/2017,Microcystin,0.985,0.150,No,No
Pierce,Silver Lake,L63878-5,11,09/28/2015,Microcystin,2370.000,0.160,Yes,Yes
Pierce,Silver Lake,L63823-5,11,09/22/2015,Microcystin,12300.000,0.160,Yes,Yes
Pierce,Silver Lake,L58736-2,11,09/11/2013,Microcystin,120.000,0.160,Yes,Yes
Pierce,Silver Lake,L58569-2,11,08/21/2013,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Silver Lake,L58569-2,11,08/21/2013,Microcystin,1.560,0.160,No,Yes
Pierce,Silver Lake,L58375-1,11,07/23/2013,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Silver Lake,L58375-1,11,07/23/2013,Microcystin,3.570,0.160,No,Yes
Pierce,Silver Lake,L54383-1,11,10/05/2011,Anatoxin-a,<MDL,0.019,No,Yes
Pierce,Silver Lake,L54383-1,11,10/05/2011,Microcystin,8.460,0.050,Yes,Yes
Pierce,Silver Lake,L54231-2,11,09/22/2011,Anatoxin-a,<MDL,0.019,No,Yes
Pierce,Silver Lake,L54231-2,11,09/22/2011,Microcystin,6.270,0.050,Yes,Yes
Pierce,Silver Lake,L54104-2,11,09/06/2011,Anatoxin-a,0.047,0.019,No,Yes
Pierce,Silver Lake,L54104-2,11,09/06/2011,Cylindrospermopsin,<MDL,0.100,No,Yes
Pierce,Silver Lake,L54104-2,11,09/06/2011,Microcystin,4.450,0.050,No,Yes
Pierce,Silver Lake,L54104-2,11,09/06/2011,Saxitoxin,<MDL,0.020,No,Yes
Pierce,Silver Lake,L52008-2,11,10/20/2010,Microcystin,123.000,0.050,Yes,Yes
Pierce,Silver Lake,L51938-3,11,10/06/2010,Microcystin,665.000,0.050,Yes,Yes
Pierce,Silver Lake,L51788-3,11,09/22/2010,Microcystin,361.000,0.050,Yes,Yes
Pierce,Silver Lake,L49103-4,11,09/14/2009,Microcystin,2.350,0.050,No,No
Pierce,Silver Lake,L49103-5,11,09/14/2009,Microcystin,0.577,0.050,No,No
Pierce,Silver Lake,L48915-3,11,08/19/2009,Microcystin,0.659,0.050,No,No
Pierce,Silver Lake,L48765-2,11,08/05/2009,Microcystin,0.489,0.050,No,No
Pierce,Silver Lake,L48648-2,11,07/22/2009,Microcystin,0.811,0.050,No,No
Pierce,Silver Lake,L48197-3,11,05/27/2009,Anatoxin-a,<MDL,0.075,No,No
Pierce,Silver Lake,L48197-3,11,05/27/2009,Microcystin,0.070,0.050,No,No
Pierce,Silver Lake,L48160-1,11,05/20/2009,Microcystin,0.051,0.050,No,No
Pierce,Silver Lake,L46783-1,11,10/14/2008,Microcystin,4.870,0.050,No,No
Pierce,Silver Lake,L46716-2,11,10/06/2008,Microcystin,1.900,0.050,No,No
Pierce,Silver Lake,L46657-5,11,09/29/2008,Microcystin,2.040,0.050,No,No
Pierce,Silver Lake,L46605-2,11,09/23/2008,Microcystin,1.380,0.050,No,No
Pierce,Silver Lake,L46533-2,11,09/16/2008,Microcystin,31.700,0.050,Yes,No
Pierce,Silver Lake,L46504-1,11,09/09/2008,Microcystin,34.800,0.050,Yes,No
Pierce,Silver Lake,L46467-2,11,09/03/2008,Microcystin,7.870,0.050,Yes,No
Pierce,Silver Lake,L46430-2,11,08/27/2008,Microcystin,0.331,0.050,No,No
Pierce,Silver Lake,L46380-1,11,08/20/2008,Microcystin,1.760,0.050,No,No
Pierce,Silver Lake,L46307-3,11,08/12/2008,Microcystin,2.480,0.050,No,No
Pierce,Spanaway Lake,L68908-1,12,10/23/2017,Anatoxin-a,<MDL,0.010,No,No
Pierce,Spanaway Lake,L68908-1,12,10/23/2017,Microcystin,7.000,0.150,Yes,No
Pierce,Spanaway Lake,L68551-1,12,08/30/2017,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Spanaway Lake,L68551-1,12,08/30/2017,Microcystin,572.000,0.150,Yes,Yes
Pierce,Spanaway Lake,L66261-4,12,09/26/2016,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Spanaway Lake,L66261-4,12,09/26/2016,Microcystin,100.000,0.160,Yes,Yes
Pierce,Spanaway Lake,L66057-3,12,08/29/2016,Anatoxin-a,<MDL,0.010,No,No
Pierce,Spanaway Lake,L66057-3,12,08/29/2016,Microcystin,67.800,0.200,Yes,No
Pierce,Spanaway Lake,L65535-1,12,06/01/2016,Anatoxin-a,0.015,0.010,No,Yes
Pierce,Spanaway Lake,L65535-1,12,06/01/2016,Microcystin,0.421,0.200,No,Yes
Pierce,Spanaway Lake,L64812-1,12,02/09/2016,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Spanaway Lake,L64812-1,12,02/09/2016,Microcystin,1.700,0.160,No,Yes
Pierce,Spanaway Lake,L63748-2,12,09/08/2015,Microcystin,1729.000,0.160,Yes,No
Pierce,Spanaway Lake,L63611-3,12,08/26/2015,Microcystin,218.000,0.160,Yes,No
Pierce,Spanaway Lake,L63559-4,12,08/19/2015,Microcystin,346.000,0.160,Yes,No
Pierce,Spanaway Lake,L63342-1,12,07/27/2015,Anatoxin-a,<MDL,0.010,No,No
Pierce,Spanaway Lake,L63342-1,12,07/27/2015,Microcystin,789.000,0.160,Yes,No
Pierce,Spanaway Lake,L63281-1,12,07/15/2015,Anatoxin-a,0.051,0.010,No,Yes
Pierce,Spanaway Lake,L63281-1,12,07/15/2015,Microcystin,93.300,0.160,Yes,Yes
Pierce,Spanaway Lake,L63191-1,12,07/07/2015,Anatoxin-a,0.013,0.010,No,No
Pierce,Spanaway Lake,L63191-1,12,07/07/2015,Cylindrospermopsin,<MDL,0.100,No,No
Pierce,Spanaway Lake,L63191-1,12,07/07/2015,Microcystin,7.850,0.160,Yes,No
Pierce,Spanaway Lake,L63137-1,12,06/29/2015,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Spanaway Lake,L63137-1,12,06/29/2015,Microcystin,21.500,0.160,Yes,Yes
Pierce,Spanaway Lake,L63071-1,12,06/17/2015,Anatoxin-a,<MDL,0.010,No,No
Pierce,Spanaway Lake,L63071-1,12,06/17/2015,Microcystin,<MDL,0.160,No,No
Pierce,Spanaway Lake,L63071-1,12,06/17/2015,Saxitoxin,0.026,0.020,No,No
Pierce,Spanaway Lake,L62875-1,12,05/26/2015,Anatoxin-a,<MDL,0.010,No,No
Pierce,Spanaway Lake,L62875-1,12,05/26/2015,Microcystin,<MDL,0.160,No,No
Pierce,Spanaway Lake,L62875-1,12,05/26/2015,Saxitoxin,<MDL,0.020,No,No
Pierce,Spanaway Lake,L62282-1,12,02/23/2015,Microcystin,<MDL,0.160,No,No
Pierce,Spanaway Lake,L62282-5,12,02/23/2015,Microcystin,<MDL,0.160,No,No
Pierce,Spanaway Lake,L62205-1,12,02/11/2015,anatoxin-a,0.010,0.010,No,No
Pierce,Spanaway Lake,L62205-1,12,02/11/2015,Microcystin,2.200,0.160,No,No
Pierce,Spanaway Lake,L61956-1,12,01/12/2015,Anatoxin-a,<MDL,0.500,No,Yes
Pierce,Spanaway Lake,L61956-1,12,01/12/2015,Microcystin,0.600,0.160,No,Yes
Pierce,Spanaway Lake,L61723-1,12,11/24/2014,Microcystin,0.170,0.160,No,No
Pierce,Spanaway Lake,L61723-1,12,11/24/2014,Saxitoxin,0.022,0.020,No,No
Pierce,Spanaway Lake,L58892-1,12,10/03/2013,Microcystin,3620.000,0.160,Yes,Yes
Pierce,Spanaway Lake,L58669-2,12,09/04/2013,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Spanaway Lake,L58669-2,12,09/04/2013,Microcystin,427.000,0.160,Yes,Yes
Pierce,Spanaway Lake,L58591-1,12,08/26/2013,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Spanaway Lake,L58591-1,12,08/26/2013,Microcystin,2100.000,0.160,Yes,Yes
Pierce,Spanaway Lake,L58569-3,12,08/21/2013,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Spanaway Lake,L58569-3,12,08/21/2013,Microcystin,0.698,0.160,No,Yes
Pierce,Spanaway Lake,L58534-1,12,08/14/2013,Microcystin,228.000,0.160,Yes,No
Pierce,Spanaway Lake,L58498-1,12,08/07/2013,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Spanaway Lake,L58498-1,12,08/07/2013,Microcystin,486.000,0.160,Yes,Yes
Pierce,Spanaway Lake,L58164-1,12,06/17/2013,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Spanaway Lake,L58164-1,12,06/17/2013,Microcystin,29.900,0.050,Yes,Yes
Pierce,Spanaway Lake,L56566-1,12,09/23/2012,Anatoxin-a,<MDL,0.019,No,Yes
Pierce,Spanaway Lake,L56566-1,12,09/23/2012,Microcystin,0.803,0.050,No,Yes
Pierce,Spanaway Lake,L56566-1,12,09/23/2012,Saxitoxin,<MDL,0.020,No,Yes
Pierce,Spanaway Lake,L55804-1,12,05/30/2012,Anatoxin-a,<MDL,0.019,No,No
Pierce,Spanaway Lake,L55804-1,12,05/30/2012,Microcystin,0.082,0.050,No,No
Pierce,Spanaway Lake,L54598-1,12,11/01/2011,Anatoxin-a,<MDL,0.019,No,Yes
Pierce,Spanaway Lake,L54598-1,12,11/01/2011,Microcystin,7.990,0.050,Yes,Yes
Pierce,Spanaway Lake,L54518-2,12,10/23/2011,Anatoxin-a,<MDL,0.019,No,No
Pierce,Spanaway Lake,L54518-2,12,10/23/2011,Cylindrospermopsin,<MDL,0.100,No,No
Pierce,Spanaway Lake,L54518-2,12,10/23/2011,Microcystin,5.960,0.050,No,No
Pierce,Spanaway Lake,L54518-2,12,10/23/2011,Saxitoxin,<MDL,0.020,No,No
Pierce,Spanaway Lake,L54501-1,12,10/19/2011,Microcystin,18.500,0.050,Yes,Yes
Pierce,Spanaway Lake,L52008-3,12,10/20/2010,Microcystin,16.300,0.050,Yes,Yes
Pierce,Spanaway Lake,L51938-4,12,10/06/2010,Microcystin,0.061,0.050,No,Yes
Pierce,Spanaway Lake,L51318-3,12,07/21/2010,Microcystin,0.878,0.050,No,Yes
Pierce,Spanaway Lake,L49642-1,12,11/11/2009,Microcystin,22.700,0.050,Yes,No
Pierce,Spanaway Lake,L49567-1,12,11/02/2009,Microcystin,3.210,0.050,No,No
Pierce,Spanaway Lake,L49517-1,12,10/28/2009,Microcystin,4.090,0.050,No,No
Pierce,Spanaway Lake,L48997-14,12,10/05/2009,Anatoxin-a,<MDL,0.012,No,No
Pierce,Spanaway Lake,L48997-14,12,10/05/2009,Microcystin,6.480,0.050,Yes,No
Pierce,Spanaway Lake,L49249-2,12,09/30/2009,Microcystin,111.000,0.050,Yes,No
Pierce,Spanaway Lake,L49103-6,12,09/14/2009,Microcystin,16.900,0.050,Yes,No
Pierce,Spanaway Lake,L48898-14,12,09/08/2009,Anatoxin-a,<MDL,0.006,No,No
Pierce,Spanaway Lake,L48898-14,12,09/08/2009,Microcystin,7.520,0.050,Yes,No
Pierce,Spanaway Lake,L48990-3,12,09/01/2009,Microcystin,944.000,0.050,Yes,No
Pierce,Spanaway Lake,L48754-14,12,08/24/2009,Anatoxin-a,<MDL,0.029,No,No
Pierce,Spanaway Lake,L48754-14,12,08/24/2009,Microcystin,79.900,0.050,Yes,No
Pierce,Spanaway Lake,L48915-4,12,08/19/2009,Microcystin,77.400,0.050,Yes,No
Pierce,Spanaway Lake,L48346-2,12,06/10/2009,Anatoxin-a,<MDL,0.038,No,No
Pierce,Spanaway Lake,L47818-9,12,04/06/2009,Microcystin,0.189,0.050,No,No
Pierce,Spanaway Lake,L47043-5,12,12/01/2008,Microcystin,3.530,0.050,No,No
Pierce,Spanaway Lake,L46987-2,12,11/17/2008,Microcystin,7.270,0.050,Yes,No
Pierce,Spanaway Lake,L46898-2,12,11/03/2008,Microcystin,19.400,0.050,Yes,No
Pierce,Spanaway Lake,L46841-2,12,10/27/2008,Microcystin,2.150,0.050,No,No
Pierce,Spanaway Lake,L46784-3,12,10/14/2008,Microcystin,177.000,0.050,Yes,No
Pierce,Spanaway Lake,L46716-4,12,10/06/2008,Microcystin,27.200,0.050,Yes,No
Pierce,Spanaway Lake,L46657-4,12,09/29/2008,Microcystin,213.000,0.050,Yes,No
Pierce,Spanaway Lake,L46603-1,12,09/22/2008,Microcystin,628.000,0.050,Yes,No
Pierce,Spanaway Lake,L46522-1,12,09/15/2008,Microcystin,5.660,0.050,No,No
Pierce,Spanaway Lake,L46522-2,12,09/15/2008,Microcystin,0.758,0.050,No,No
Pierce,Spanaway Lake,L46504-4,12,09/09/2008,Microcystin,587.000,0.050,Yes,No
Pierce,Spanaway Lake,L46467-3,12,09/03/2008,Microcystin,77.400,0.050,Yes,No
Pierce,Spanaway Lake,L46269-1,12,08/06/2008,Microcystin,6.410,0.050,Yes,No
Pierce,Spanaway Lake,L46216-1,12,07/30/2008,Microcystin,6.410,0.050,Yes,No
Pierce,Spanaway Lake,L44325-1,12,10/23/2007,Microcystin,80.600,0.050,Yes,No
Pierce,Spanaway Lake,L44191-2,12,10/11/2007,Microcystin,121.000,0.050,Yes,No
Pierce,Spanaway Lake,L43989-1,12,09/27/2007,Microcystin,83.700,0.050,Yes,No
Pierce,Spanaway Lake,L43886-2,12,09/12/2007,Microcystin,9.340,0.050,Yes,No
Pierce,Stansberry Lake,L57820-1,15,04/25/2013,Anatoxin-a,0.030,0.019,No,Yes
Pierce,Stansberry Lake,L57820-1,15,04/25/2013,Microcystin,<MDL,0.050,No,Yes
Pierce,Steilacoom Lake,L68895-3,12,10/23/2017,Anatoxin-a,<MDL,0.010,No,No
Pierce,Steilacoom Lake,L68895-3,12,10/23/2017,Microcystin,275.000,0.150,Yes,No
Pierce,Steilacoom Lake,L68865-1,12,10/17/2017,Microcystin,0.230,0.150,No,No
Pierce,Steilacoom Lake,L68745-5,12,10/02/2017,Microcystin,<MDL,0.150,No,No
Pierce,Steilacoom Lake,L68677-3,12,09/21/2017,Microcystin,881.000,0.150,Yes,No
Pierce,Steilacoom Lake,L68677-4,12,09/21/2017,Microcystin,1960.000,0.150,Yes,No
Pierce,Steilacoom Lake,L64023-4,12,10/19/2015,Microcystin,37.300,0.160,Yes,Yes
Pierce,Steilacoom Lake,L62293-1,12,02/25/2015,Anatoxin-a,0.014,0.010,No,No
Pierce,Steilacoom Lake,L62293-1,12,02/25/2015,Microcystin,13.000,0.160,Yes,No
Pierce,Steilacoom Lake,L58956-1,12,10/10/2013,microcystin,191.000,0.160,Yes,Yes
Pierce,Steilacoom Lake,L58892-2,12,10/03/2013,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Steilacoom Lake,L58892-2,12,10/03/2013,Microcystin,2700.000,0.160,Yes,Yes
Pierce,Steilacoom Lake,L58743-1,12,09/12/2013,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Steilacoom Lake,L58743-1,12,09/12/2013,Microcystin,0.789,0.160,No,Yes
Pierce,Steilacoom Lake,L58726-1,12,09/10/2013,Microcystin,0.812,0.160,No,Yes
Pierce,Steilacoom Lake,L58611-1,12,08/27/2013,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Steilacoom Lake,L58611-1,12,08/27/2013,Microcystin,1510.000,0.160,Yes,Yes
Pierce,Steilacoom Lake,L58375-2,12,07/23/2013,Anatoxin-a,<MDL,0.010,No,Yes
Pierce,Steilacoom Lake,L58375-2,12,07/23/2013,Microcystin,1.120,0.160,No,Yes
Pierce,Steilacoom Lake,L57038-2,12,11/27/2012,Anatoxin-a,<MDL,0.019,No,No
Pierce,Steilacoom Lake,L57038-2,12,11/27/2012,Microcystin,29.900,0.050,Yes,No
Pierce,Steilacoom Lake,L56949-3,12,11/06/2012,Microcystin,32.200,0.050,Yes,No
Pierce,Steilacoom Lake,L56841-2,12,10/25/2012,Anatoxin-a,<MDL,0.019,No,No
Pierce,Steilacoom Lake,L56841-2,12,10/25/2012,Microcystin,0.402,0.050,No,No
Pierce,Steilacoom Lake,L56739-1,12,10/10/2012,Anatoxin-a,<MDL,0.019,No,Yes
Pierce,Steilacoom Lake,L56739-1,12,10/10/2012,Microcystin,29.600,0.160,Yes,Yes
Pierce,Steilacoom Lake,L56550-1,12,09/25/2012,Anatoxin-a,<MDL,0.019,No,Yes
Pierce,Steilacoom Lake,L56550-1,12,09/25/2012,Microcystin,52.400,0.050,Yes,Yes
Pierce,Steilacoom Lake,L54730-5,12,11/30/2011,Anatoxin-a,<MDL,0.019,No,No
Pierce,Steilacoom Lake,L54730-3,12,11/30/2011,Anatoxin-a,0.045,0.019,No,No
Pierce,Steilacoom Lake,L54730-4,12,11/30/2011,Anatoxin-a,<MDL,0.019,No,No
Pierce,Steilacoom Lake,L54730-1,12,11/30/2011,Anatoxin-a,<MDL,0.019,No,Yes
Pierce,Steilacoom Lake,L54730-2,12,11/30/2011,Anatoxin-a,<MDL,0.019,No,No
Pierce,Steilacoom Lake,L54730-2,12,11/30/2011,Microcystin,<MDL,0.050,No,No
Pierce,Steilacoom Lake,L54730-1,12,11/30/2011,Microcystin,<MDL,0.050,No,Yes
Pierce,Steilacoom Lake,L54730-4,12,11/30/2011,Microcystin,<MDL,0.050,No,No
Pierce,Steilacoom Lake,L54730-3,12,11/30/2011,Microcystin,<MDL,0.050,No,No
Pierce,Steilacoom Lake,L54730-5,12,11/30/2011,Microcystin,2.350,0.050,No,No
